Aspect_Logic_ID,T_Planet,N_Planet,Aspect_Angle,Category,N_House,N_Sign_Element,T_Retrograde_Flag,Orb_Status,Text_Description,Countdown_Label,Countdown_ID,Essential_Dignity_Score,Score_Impact,Priority,timeline_advise,Decision_Flag,Sync_Flag,Noise_Flag,Pressure_Score,Love_Text_Description,Work_Text_Description,Money_Text_Description,Love_Score_Impact,Work_Score_Impact,Money_Score_Impact,Love_Positive_Impact,Love_Negative_Impact,Work_Positive_Impact,Work_Negative_Impact,Money_Positive_Impact,Money_Negative_Impact,General_Positive_Impact,General_Negative_Impact
TRANSIT_NEPTUNE_NATAL_SATURN_150_9_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,9,Earth,0,Applying,学びや信念の広がりについて、外側の条件を通じて現実に合う考え方を見直したい時期です。確かな答えを求めるほど、柔軟な理解を狭めやすくなります。今の生活で試せる内容を選び、無理に固めないでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_9_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,9,Earth,1,Applying,学びや信念の広がりについて、落ち着いた基準と内側の迷いを微調整したい時期です。正しさを求めるほど、自分の疑問を押し込めやすくなります。納得できる根拠を確かめ、続けられる学びへ整えてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_9_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,9,Air,0,Applying,学びや信念の広がりについて、外側の情報を通じて考えの選び方を見直したい時期です。多くを知るほど、何を自分の軸にするかが曖昧になりやすくなります。参考にするものを絞り、急いで判断しないでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_9_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,9,Air,1,Applying,学びや信念の広がりについて、考えの多さと内側の確信を微調整したい時期です。説明できる形を探すほど、心から信じる理由がぼやけやすくなります。言葉にする前に、自分の納得を静かに確かめてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_9_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,9,Water,0,Applying,学びや信念の広がりについて、外側の体験を通じて感情と判断の距離を見直したい時期です。感動したものを信じたくなるほど、現実の条件を見落としやすくなります。心に残る点を整理し、使える部分だけを残してください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_9_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,9,Water,1,Applying,学びや信念の広がりについて、深い共感と責任ある判断を微調整したい時期です。誰かの言葉に救われるほど、自分の疑問を後回しにしやすくなります。感じたことを大切にしつつ、確かめる時間を置いてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Fire,0,Applying,仕事上の立場や目標について、外側の期待を通じて動き方を見直したい時期です。急いで成果を出そうとするほど、役割の範囲が曖昧になりやすくなります。求められている内容を確認し、無理な約束を避けてください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,仕事での責任感と恋愛への意欲にズレが生じ、パートナーに負担感を与えやすい日です。自分の状況を包み隠さず伝え、お互いが納得できるデート頻度へと微調整する配慮が求められます。,キャリア上の野望と実際の組織内での役割にギャップがあり、葛藤を抱きやすい日です。焦って立場を誇張せず、任された職務に誠実に応えて評価の基礎を再調整すべきです。,立場維持のための支出や事業の展開コストにおいて、想定以上の負担を感じやすい日です。見栄を排し、必要最低限の経費に抑えるよう配分を組み替える必要があります。,,-45,-30,-,-,0,30,0,20,0,25
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Fire,1,Applying,仕事上の立場や目標について、前に出たい思いと内側の不安を微調整したい時期です。強く応えようとするほど、負担の重さを見ないふりしやすくなります。勢いを保ちながら、担う範囲を現実的に選んでください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Earth,0,Applying,仕事上の立場や目標について、外側の評価を通じて責任の持ち方を見直したい時期です。確かな成果を求めるほど、細かな条件まで抱え込みやすくなります。優先順位を確認し、続けられる基準へ整えてください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Earth,1,Applying,仕事上の立場や目標について、安定した実績を求める思いと内側の迷いを微調整したい時期です。評価を守ろうとするほど、自分の限界を後回しにしやすくなります。必要な支えを早めに求め、責任を分けてください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Air,0,Applying,仕事上の立場や目標について、外側の情報や会話を通じて方向性を見直したい時期です。意見を聞くほど、何を目標にするかがぼやけやすくなります。判断材料を絞り、条件を確認してから動いてください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Air,1,Applying,仕事上の立場や目標について、考えの整理と内側の責任感を微調整したい時期です。説明しようとするほど、期待される役割を大きく見積もりやすくなります。目的を短くまとめ、引き受ける範囲を明確にしてください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Water,0,Applying,仕事上の立場や目標について、外側の人間関係を通じて評価への不安を見直したい時期です。周囲の感情を受け止めるほど、自分だけで支えようとしやすくなります。感じた重さを確認し、役割を静かに調整してください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_10_WORK_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Work,10,Water,1,Applying,仕事上の立場や目標について、共感と責任の重さを微調整したい時期です。期待に応えたいほど、見えない負担まで抱え込みやすくなります。相手の思いを汲みつつ、自分が担う範囲を決めてください。,,WORK_STABILITY_SATURN_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Fire,0,Applying,仲間や未来の計画について、外側の出来事を通じて理想の進め方を見直したい時期です。熱意で広げるほど、協力の条件が曖昧になりやすくなります。目的を確かめ、参加する範囲を小さく整えてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,友人関係のトラブルや周囲からの反対が原因で、交際に支障が出やすい日です。周りの意見に流されず、二人の間で誠実な信頼を確認し直す作業が必要です。,チーム内でのコミュニケーション不全や意見の孤立を感じやすく、進行が難航する日です。自己主張を控え、全体の合意形成とルール遵守に努めることが解決への道です。,友人との金銭的な貸し借りや共同出資の誘いによって損害を被りやすい日です。調子の良い誘いをきっぱり断り、自分の大切な資産を守り抜く強い姿勢が重要です。,-30,-35,-25,0,20,0,25,0,20,0,20
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Fire,1,Applying,仲間や未来の計画について、理想を進めたい思いと内側の不安を微調整したい時期です。熱意で関わるほど、協力の範囲を大きく見積もりやすくなります。参加する量を決め、続けられる約束に整えてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Earth,0,Applying,仲間や未来の計画について、外側の条件を通じて協力の形を見直したい時期です。安定した関係を求めるほど、役割を固定して考えやすくなります。できることを確かめ、負担が偏らない形を選んでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Earth,1,Applying,仲間や未来の計画について、確かなつながりと内側の迷いを微調整したい時期です。関係を守ろうとするほど、自分の希望を後回しにしやすくなります。期待を言葉にし、無理なく協力できる線を探してください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Air,0,Applying,仲間や未来の計画について、外側の話し合いを通じて役割の曖昧さを見直したい時期です。意見が増えるほど、誰が何を担うのかがぼやけやすくなります。決まったことを整理し、曖昧な担当を確認してください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Air,1,Applying,仲間や未来の計画について、考えの広がりと内側の責任感を微調整したい時期です。話題を追うほど、自分が担うべき範囲を広げやすくなります。目的を一つに絞り、引き受ける量を明確にしてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Water,0,Applying,仲間や未来の計画について、外側の関係を通じて共感と距離感を見直したい時期です。誰かの願いを受け止めるほど、自分の余力を見落としやすくなります。支える範囲を決め、期待を抱え込みすぎないでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_11_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,Love,11,Water,1,Applying,仲間や未来の計画について、深い共感と責任の重さを微調整したい時期です。つながりを大切にするほど、断りにくい役割を抱えやすくなります。優しさを保ちながら、できないことは早めに伝えてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Fire,0,Applying,健康や休息について、外側の予定を通じて回復の優先度を見直したい時期です。勢いで動き続けるほど、疲れの合図を見落としやすくなります。予定を減らし、体が戻る時間を先に確保してください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,抑圧された不安や不満が溜まり、相手との間に冷ややかな距離ができやすい日です。一人で悩み込まず、素直に自分の弱い気持ちを穏やかな言葉で打ち明けることが大切です。,水面下での連絡ミスや裏方の対応不備が発覚し、急なトラブル対応に追われやすい日です。言い訳をせず即座に誠実な修正作業に取り掛かることが問題の拡大を防ぎます。,使途不明な隠れた支出や無意識の散財がたまり、後から痛手となりやすい日です。使途不明金を洗い出し、クレジットカード等の管理を厳重にする必要があります。,,-30,-20,-,-,0,20,0,15,0,30
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Fire,1,Applying,健康や休息について、立て直したい意欲と内側の疲れを微調整したい時期です。早く整えようとするほど、無理な習慣を足しやすくなります。小さく続けられる回復法を選び、負担を増やさないでください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Earth,0,Applying,健康や休息について、外側の生活条件を通じて体の整え方を見直したい時期です。きちんと管理しようとするほど、柔らかな休み方を忘れやすくなります。日々の負担を測り、続けられる休息へ整えてください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Earth,1,Applying,健康や休息について、確かな管理と内側の不安を微調整したい時期です。体調を整えようとするほど、小さな変化まで重く受け取りやすくなります。記録を短く残し、過度に心配しすぎないでください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Air,0,Applying,健康や休息について、外側の情報を通じて整え方を見直したい時期です。知識を集めるほど、自分に合う方法が曖昧になりやすくなります。試すことを一つに絞り、体の反応を落ち着いて確認してください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Air,1,Applying,健康や休息について、考えすぎと回復の必要を微調整したい時期です。理由を探すほど、休む判断を後回しにしやすくなります。頭で整理する前に、静かに休める時間を確保してください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,-5,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Water,0,Applying,健康や休息について、外側の人間関係を通じて感情の疲れを見直したい時期です。相手の気持ちを受け止めるほど、自分の消耗を小さく扱いやすくなります。一人で落ち着く時間を作り、回復を優先してください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_150_12_HEALTH_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,150,General,12,Water,1,Applying,健康や休息について、深い感受性と体の限界を微調整したい時期です。周囲の空気に揺れるほど、疲れの理由を自分だけの問題にしやすくなります。抱えたものをほどき、休むことを許してください。,,HEALTH_DETOX_NEPTUNE_LONG_NEG_EXIT,2,-30,4,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Fire,0,Applying,自己理解や振る舞いについて、外側からの反応を通じて自分の出し方を見直したい時期です。勢いで押し切るほど、相手の受け取り方とのずれが見えやすくなります。強さを示す前に、今守りたい姿勢を確認してください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-46,5,他者からの不誠実な対応や境界線の乱れによって、これまでの長期的なルールや防衛ラインを崩され、現実的な損失を被りがちになります。,-1,0,1,-36,相手からの要求や態度を通じて感情の防衛壁を実感し、重苦しい対立が生じやすい日です。自分の思い通りに動かそうとせず、相手の境界線を認める冷静な対話が必要です。,外部環境や相手からの強い批判・制約により、自身の進め方にストップがかかりやすい日です。反抗せず厳しい指摘を真摯に受け止め、手堅く現実的な対応に徹するべきです。,自分の感情的な動機による支出に対し、外部から強力な止めが入る日です。強引な衝動買いを諦め、周囲のアドバイスに従って厳格な予算防衛を図りましょう。,,-45,-30,-,-,0,40,0,25,0,55
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Fire,1,Applying,自己理解や振る舞いについて、強く見せたい自分と内側の迷いが向き合いやすい時期です。外に答えを求めるほど、本音との距離が広がりやすくなります。急いで決めず、自分に合う表し方へ戻してください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Earth,0,Applying,自己理解や振る舞いについて、外側の評価を通じて安定した姿勢を見直したい時期です。確かな印象を守ろうとするほど、柔らかな変化を許しにくくなります。周囲の反応を参考にしつつ、無理なく保てる形を選んでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Earth,1,Applying,自己理解や振る舞いについて、安定したい思いと内側の不確かさが向き合いやすい時期です。きちんと見せようとするほど、自分への厳しさが強まりやすくなります。できている部分を認め、続けられる基準へ整えてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Air,0,Applying,自己理解や振る舞いについて、外側の言葉を通じて自分の考え方を見直したい時期です。説明を重ねるほど、本音が言葉の奥に隠れやすくなります。相手に伝える前に、何を守りたいのか短く整理してください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Air,1,Applying,自己理解や振る舞いについて、考えの多さと内側の揺れが向き合いやすい時期です。周囲にどう映るかを考えるほど、自分の軸がぼやけやすくなります。反応を追いすぎず、納得できる言葉を選んでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Water,0,Applying,自己理解や振る舞いについて、外側の感情を通じて自分の境目を見直したい時期です。相手の気分を受け取るほど、自分の望みが薄くなりやすくなります。合わせる前に、今の気持ちを静かに確かめてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_1_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,1,Water,1,Applying,自己理解や振る舞いについて、感受性と責任感が正面から向き合いやすい時期です。周囲を安心させようとするほど、自分の疲れを隠しやすくなります。抱えたものをほどき、無理のない姿勢を選んでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Fire,0,Applying,お金や価値観について、外側の出来事を通じて使い方を見直したい時期です。勢いで決めた支出ほど、あとから負担の大きさが見えやすくなります。欲しい理由を確認し、上限を決めてから動いてください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,お互いの金銭感覚や安心感の基準が真っ向から対立し、不満が噴出しやすい日です。自分の価値観を押し付けず、現実的なすり合わせとお互いの限界を尊重する姿勢が大切です。,報酬や評価に対する不満と、会社・周囲からの現実的な査定が強く対立する日です。過度な要求を取り下げ、提示された要求水準を満たす実務の徹底に集中すべきです。,手元の資金繰りに対する楽観視が崩れ、厳しい経済的現実を突きつけられやすい日です。リスク投資をストップし、徹底した節約と資金保全で耐え忍ぶ必要があります。,,-50,-45,-,-,0,45,0,40,0,35
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Fire,1,Applying,お金や価値観について、求めるものと内側の不安が向き合いやすい時期です。自分を満たそうとするほど、必要以上の出費を選びやすくなります。価値を感じる理由を絞り、守れる範囲で判断してください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Earth,0,Applying,お金や価値観について、外側の条件を通じて安心の作り方を見直したい時期です。確かな管理を求めるほど、変えられる余白を見落としやすくなります。数字を確認し、固めすぎた基準を少し緩めてください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Earth,1,Applying,お金や価値観について、安定したい思いと内側の迷いが向き合いやすい時期です。守ろうとするほど、不足への不安を大きく扱いやすくなります。必要な分を見極め、過度な我慢を避けてください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Air,0,Applying,お金や価値観について、外側の情報を通じて選び方を見直したい時期です。説明を聞くほど、何を基準に選ぶかが曖昧になりやすくなります。比較する条件を絞り、納得できない約束は保留してください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Air,1,Applying,お金や価値観について、考えすぎと責任感が向き合いやすい時期です。選択肢を増やすほど、大切にしたい基準が見えにくくなります。候補を減らし、自分に必要なものを短く確認してください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Water,0,Applying,お金や価値観について、外側の関係を通じて受け渡しの重さを見直したい時期です。相手の不安に寄り添うほど、自分の負担を軽く見積もりやすくなります。支える理由を確認し、無理のない額へ整えてください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_2_MONEY_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,"Money,Work",2,Water,1,Applying,お金や価値観について、深い安心感と負担の現実が向き合いやすい時期です。誰かを支えたい思いが強いほど、自分の不安を後回しにしやすくなります。優しさを保ちつつ、守れる範囲を静かに決めてください。,,MONEY_VALUE_UP_VENUS_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_3_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,3,Fire,0,Applying,身近な学びや対話について、外側の言葉を通じて伝え方を見直したい時期です。勢いで話すほど、意図と受け取り方のずれが見えやすくなります。結論を急がず、確認した内容から順に伝えてください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,感情的な言葉や安易な発言が相手からの強い指摘や反発を招きやすい日です。感情にまかせた発言を控え、相手の言い分に静かに耳を傾ける配慮が求められます。,報告や連絡の不備に対し、周囲から厳しい追及を受ける日です。自己弁護をやめ、客観的な事実に基づいた丁寧な再確認をおこなう必要があります。,確認不足の契約や口約束のやり取りから、金銭的なトラブルや補填が発生しやすい日です。曖昧な取り決めを即座に中止し、書面に基づいた安全策を講じるべきです。,,-45,-30,-,-,0,40,0,25,0,45
TRANSIT_NEPTUNE_NATAL_SATURN_180_3_GENERAL_1_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,3,Fire,1,Applying,身近な学びや対話について、強く伝えたい思いと内側の迷いが向き合いやすい時期です。急いで答えようとするほど、曖昧な理解を断言しやすくなります。言葉を選び、確かめた内容だけを残してください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,2,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_NEPTUNE_NATAL_SATURN_180_3_GENERAL_0_Applying,TRANSIT_NEPTUNE,NATAL_SATURN,180,General,3,Earth,0,Applying,身近な学びや対話について、外側の予定や連絡を通じて理解の仕方を見直したい時期です。確実に進めようとするほど、相手の前提を聞き落としやすくなります。手順を確認し、余白のある返答を選んでください。,,SOCIAL_CONTRIBUTION_LONG_NEG_EXIT,-5,-46,5,-,-1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
