Record_ID,Month_ID,Record_Type,Primary_Planet,Secondary_Planet,Primary_Sign,Secondary_Sign,Match_Type,Target_Natal_House,Valid_From,Valid_To,State_Changes,Tone,Title,Interpretation,Priority,Active_Flag
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_CANCER_20260701_20260722_SAME_NATAL_11,2026-07,resonance,NEPTUNE,SUN,ARIES,CANCER,same_natal_house,11,2026-07-01,2026-07-22,NEPTUNE:2026-07-07:retrograde_start,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_CANCER_20260701_20260722_SAME_NATAL_12,2026-07,resonance,NEPTUNE,SUN,ARIES,CANCER,same_natal_house,12,2026-07-01,2026-07-22,NEPTUNE:2026-07-07:retrograde_start,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_01,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,1,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_02,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,2,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_03,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,3,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_04,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,4,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_05,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,5,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_06,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,6,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_07,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,7,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_08,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,8,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_09,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,9,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_10,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,10,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_11,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,11,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_SUN_ARIES_LEO_20260723_20260731_SAME_NATAL_12,2026-07,resonance,NEPTUNE,SUN,ARIES,LEO,same_natal_house,12,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_01,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,1,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_02,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,2,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_03,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,3,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_04,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,4,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_05,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,5,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_06,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,6,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_07,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,7,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_08,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,8,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_09,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,9,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_10,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,10,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_11,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,11,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_MARS_ARIES_GEMINI_20260701_20260731_SAME_NATAL_12,2026-07,resonance,NEPTUNE,MARS,ARIES,GEMINI,same_natal_house,12,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,155,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_01,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,1,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_02,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,2,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_03,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,3,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_04,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,4,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_05,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,5,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_06,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,6,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_07,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,7,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_08,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,8,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_09,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,9,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_10,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,10,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_11,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,11,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_NEPTUNE_JUPITER_ARIES_LEO_20260701_20260731_SAME_NATAL_12,2026-07,resonance,NEPTUNE,JUPITER,ARIES,LEO,same_natal_house,12,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,activation,,,145,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_01,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,1,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_02,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,2,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_03,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,3,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_04,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,4,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_05,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,5,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_06,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,6,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_07,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,7,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_08,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,8,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_09,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,9,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_10,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,10,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_11,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,11,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_CANCER_20260701_20260722_SAME_NATAL_12,2026-07,resonance,PLUTO,SUN,AQUARIUS,CANCER,same_natal_house,12,2026-07-01,2026-07-22,none,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_01,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,1,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_02,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,2,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_03,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,3,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_04,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,4,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_05,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,5,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_06,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,6,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_07,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,7,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_08,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,8,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_09,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,9,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_10,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,10,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_11,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,11,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_SUN_AQUARIUS_LEO_20260723_20260731_SAME_NATAL_12,2026-07,resonance,PLUTO,SUN,AQUARIUS,LEO,same_natal_house,12,2026-07-23,2026-07-31,SUN:2026-07-23:sign_ingress,activation,,,160,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_01,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,1,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_02,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,2,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_03,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,3,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_04,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,4,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_05,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,5,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_06,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,6,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_07,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,7,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_08,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,8,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_09,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,9,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_10,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,10,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_11,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,11,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_MARS_AQUARIUS_GEMINI_20260701_20260731_SAME_NATAL_12,2026-07,resonance,PLUTO,MARS,AQUARIUS,GEMINI,same_natal_house,12,2026-07-01,2026-07-31,none,activation,,,155,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_01,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,1,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_02,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,2,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_03,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,3,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_04,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,4,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_05,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,5,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_06,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,6,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_07,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,7,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_08,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,8,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_09,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,9,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_10,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,10,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_11,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,11,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_PLUTO_JUPITER_AQUARIUS_LEO_20260701_20260731_SAME_NATAL_12,2026-07,resonance,PLUTO,JUPITER,AQUARIUS,LEO,same_natal_house,12,2026-07-01,2026-07-31,none,activation,,,145,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_01,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,1,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_02,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,2,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_03,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,3,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_04,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,4,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_05,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,5,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_06,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,6,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_07,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,7,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_08,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,8,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_09,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,9,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_10,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,10,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_11,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,11,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_NEPTUNE_GEMINI_ARIES_20260701_20260731_SAME_NATAL_12,2026-07,resonance,URANUS,NEPTUNE,GEMINI,ARIES,same_natal_house,12,2026-07-01,2026-07-31,NEPTUNE:2026-07-07:retrograde_start,mixed,,,130,0
2026_07_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20260701_20260731_SAME_NATAL_01,2026-07,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,1,2026-07-01,2026-07-31,none,mixed,,,130,0
2026_07_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20260701_20260731_SAME_NATAL_02,2026-07,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,2,2026-07-01,2026-07-31,none,mixed,,,130,0
2026_07_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20260701_20260731_SAME_NATAL_03,2026-07,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,3,2026-07-01,2026-07-31,none,mixed,,,130,0
2026_07_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20260701_20260731_SAME_NATAL_04,2026-07,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,4,2026-07-01,2026-07-31,none,mixed,,,130,0
2026_07_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20260701_20260731_SAME_NATAL_05,2026-07,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,5,2026-07-01,2026-07-31,none,mixed,,,130,0
2026_07_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20260701_20260731_SAME_NATAL_06,2026-07,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,6,2026-07-01,2026-07-31,none,mixed,,,130,0
2026_07_RESONANCE_URANUS_PLUTO_GEMINI_AQUARIUS_20260701_20260731_SAME_NATAL_07,2026-07,resonance,URANUS,PLUTO,GEMINI,AQUARIUS,same_natal_house,7,2026-07-01,2026-07-31,none,mixed,,,130,0
