Template_ID,Month_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_08_SIGN_MERCURY_CANCER_LEO_S02_S03_N07,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,2,3,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、自分と相手が大切にする条件を、交渉、相談、日程調整の中で具体的に言葉にする機会が増えます。主張の強さで結論を決めず、相手の質問にも耳を傾けてください。互いの要点を言い直すことが、対等な合意を助けます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S02_S03_N08,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,2,3,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、お金や所有物への考えが、共有資金、契約、返済予定、内密な相談についての連絡へ広がります。大切な内容を口頭だけで済ませず、記録と閲覧範囲を確認してください。慎重で明確なやり取りが、深い信頼を守る助けになります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S02_S03_N09,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,2,3,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、自分が価値を感じる学びや経験を、発表、執筆、旅程、専門的な質問として伝えたくなります。確信を強く語る前に、出典と現地情報を確かめてください。身近な言葉へ訳して話すことが、広い視点を共有する助けになります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S02_S03_N10,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,2,3,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、仕事で大切にしたい基準を、報告、提案、面談、公的な発信として示す場面が増えます。印象的な表現を優先せず、担当範囲と根拠を明確にしてください。要点を整えた説明が、役割への理解と判断を支えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S02_S03_N11,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,2,3,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、仲間と共有する価値や資源について、連絡網、募集文、企画資料を作る流れが始まります。熱意のある人だけが分かる言葉にせず、目的と参加条件を示してください。開かれた伝え方が、共同目標への参加を助けます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S02_S03_N12,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,2,3,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、自分の価値への静かな迷いが、夢や記憶から浮かぶ言葉、書きかけのメモとして表れやすくなります。すぐ人に説明せず、まず安心できる場所で読み返してください。内側の声を丁寧に拾うことが、後に伝えるべき要点を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N01,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、外で交わしていた言葉を家へ持ち帰り、自分が安心して話せる環境や家族の中での立場を整えたくなります。声の大きさで主導権を取らず、家で守りたいことを具体的に伝えてください。率直な私的対話が、自分の基盤を支えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N02,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、買い物や価格について集めた情報を、住居費、生活用品、家族で使う物の判断へ結びつける機会が増えます。安心感だけで支出を決めず、金額と優先順位を確認してください。家庭の価値観を言葉にすることが、暮らしの予算を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N03,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、活発だった連絡や移動を少し落ち着かせ、家族、きょうだい、近所との予定を家の都合に合わせて組み直したくなります。伝えたつもりで進めず、集合場所や期限を確認してください。身近な情報を一本化することが、家庭内の行き違いを減らします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N04,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家族との会話、住まいの計画、昔の記録、安心できる居場所について考えることが中心になります。過去の印象だけで結論を出さず、今の希望を一人ずつ聞いてください。思い出と現状を分けて話すことが、家庭の方針を明確にします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N05,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、外で得た話題や学びを、自宅での創作、家族との遊び、親しい人へ伝える物語として楽しみたくなります。受けを狙って家庭の出来事を公開せず、話してよい範囲を選んでください。温かな表現が、家の中に喜びある会話を増やします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N06,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、日々の連絡や仕事の情報を、家事、在宅作業、身近な人の予定へ無理なく組み込む方法を考えたくなります。通知や用事を増やす前に、家で共有する項目を絞ってください。簡潔な予定表が、実務と休息の境界を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N07,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、パートナーや相談相手との日常的な会話が、住む場所、家族との関わり、家庭での役割についての話し合いへ進みます。自分の安心を唯一の基準にせず、相手の居心地も聞いてください。具体的な暮らしの言葉が、関係の判断を助けます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N08,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、連絡や書類の整理が、家族の共有資金、住まいに関する契約、受け継いだ情報の確認へつながります。内密な事情を感情の勢いで話さず、共有する人と記録の場所を決めてください。慎重な確認が、家庭の信頼と安心を守ります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N09,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、学びや遠方の情報を、故郷、家族の歴史、これから住みたい場所について考える材料にしたくなります。一つの理想像だけで決めず、資料と現実の条件を確かめてください。広い視点から家の意味を語ることが、選択肢を整理します。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N10,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、仕事上の連絡や発言が、家で過ごす時間、家族への説明、私生活の方針へ影響しやすくなります。公の予定を優先し続けず、家庭で共有すべき変更を早めに伝えてください。仕事と家の情報を分けることが、双方の責任を支えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N11,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、仲間との会話や共同計画を、自宅、地域、安心できる居場所でどう実施するか考える機会が増えます。善意で家をいつも開放せず、招く人数と時間を示してください。明確な案内が、私生活を守りながら交流を支えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S03_S04_N12,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,3,4,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、日々の情報の奥に隠れていた家族の記憶や、言葉にならない安心への望みが浮かびやすくなります。すぐ答えを求めず、静かな場所で書き留めてください。内側の声を丁寧に聞くことが、後に家族へ伝えるべき内容を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N01,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、家庭で温めていた考えや好きなことを、自分らしい作品、遊びの提案、明るい言葉として表したくなります。上手に見せることより、何が楽しいかを率直に伝えてください。自分から始める表現が、日常に新しい喜びを招きます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N02,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家に使っていたお金や物への判断が、趣味、創作、デート、楽しみの予算へ広がります。気分を上げるためだけに支出を増やさず、続けたい楽しみを選んでください。自分の価値観に合う計画が、喜びを無理なく育てます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N03,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、家族や身近な人との会話から得た題材を、物語、短い発信、遊びの案、学びの工夫へ展開したくなります。面白さを優先して事実を変えず、引用する範囲を確かめてください。軽やかな言葉の往復が、創造的な発想を広げます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N04,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家族の思い出や自宅での経験を、創作、祝い事、親しい人との楽しい計画として語り直したくなります。家庭の話を作品にするときは、関わる人の気持ちにも配慮してください。安心できる場所から生まれる表現が、喜びを深めます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N05,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、創作、恋愛、遊び、自己表現について考え、言葉にし、予定を立てることが中心になります。反応を求めて話を大きくせず、まず試したい案を一つ選んでください。自分が心から面白いと思うことを語る姿勢が、交流を活発にします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N06,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、自宅で思いついた創作や楽しみを、練習、制作時間、日々の小さな予定へ組み込む方法を考えたくなります。遊びまで義務にせず、続けられる頻度を決めてください。短い習慣にする工夫が、表現を実際の形へ育てます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N07,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、家庭や安心について話していた相手と、デート、趣味、創作など一緒に楽しむ計画を相談しやすくなります。自分の案だけを披露せず、相手が心惹かれることも聞いてください。互いの好みを言葉にすることが、関係に遊び心を戻します。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N08,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家族の内密な話や深い感情が、作品、恋愛の会話、親しい相手との率直な表現へつながります。強い気持ちをそのまま公開せず、誰にどこまで伝えるかを選んでください。慎重に形を与えることが、感情を創造的に扱う助けになります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N09,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、故郷や家族について考えたことを、学び、旅、出版、文化的な創作へ広げたくなります。印象的な物語だけで結論を作らず、資料と異なる視点も確かめてください。背景を調べた表現が、身近な題材へ広い意味を与えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N10,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家庭で育てた企画や表現を、仕事上の発表、教育、広報など人に見える形へつなげる機会が増えます。注目を意識して準備不足の案まで約束せず、完成範囲を示してください。明確な構成が、創造性を公的な役割へ結びます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N11,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、安心できる仲間との会話から、共同制作、イベント、趣味の集まりを企画する流れが始まります。全員を楽しませようとせず、目的と参加方法を簡潔に伝えてください。個々のアイデアを歓迎する呼びかけが、明るい協力を育てます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S04_S05_N12,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,4,5,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家で静かに抱いていた憧れや創作の種が、夢、直感、書きかけの言葉として浮かびやすくなります。すぐ作品として公開せず、まず安心できる場所で試してください。人に見せない遊びの時間が、本当に表したいものを育てます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N01,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、楽しみとして考えていた案を、自分の働き方、身支度、毎日の手順へ落とし込みたくなります。勢いよく予定を詰めず、まず一つの習慣を試してください。自分に合う言葉で手順を決めることが、無理のない実行力につながります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N02,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、趣味や創作に使ってきた時間とお金を、仕事道具、技能の練習、日々の管理へ振り分ける視点が生まれます。楽しさだけで買い足さず、使う頻度と予算を確かめてください。大切にしたい価値を日課へ反映すると、満足感を保ちやすくなります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N03,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、遊びから生まれた話題や表現を、連絡、メモ、学習、近距離の用事へ活かしたくなります。説明を面白くする一方で、締切や手順は省かずに伝えてください。短く明確な共有が、日々の動きを軽快に整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N04,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家族と楽しんでいた計画や子どもに関する相談が、家事分担、生活時間、自宅での作業手順へ移ります。親しさを理由に役割を曖昧にせず、できる範囲を話し合ってください。家庭のリズムを言葉にすることが、安心と実務の両立を助けます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N05,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、創作、恋愛、遊びで膨らんだアイデアを、練習計画、制作工程、日々の小さな作業へ変えたくなります。完成度を急いで楽しみまで管理しすぎず、試す余白を残してください。好きなことを続ける仕組みが、表現に厚みを与えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N06,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、仕事、当番、生活習慣について、自分なりの改善案をはっきり提案したくなります。全部を一度に変えず、優先順位と担当を確認してください。目立つ工夫より実際に続けられる手順を選ぶことが、毎日の負担を整える助けになります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N07,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、一緒に楽しむ話から、パートナーや取引相手との役割、期限、日々の連絡方法を決める会話へ進みます。自分のやり方を正解として示さず、相手の負担も聞いてください。具体的な約束を短く共有することが、協力を続けやすくします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N08,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、共同制作や親密な関係で生まれた話題が、共有費用、管理作業、引き継ぎ、内密な用件の整理へ向かいます。強い信頼があっても確認を省かず、記録を残してください。扱う範囲を明確にすることが、深い協力を実務面から支えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N09,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、心惹かれたテーマを、専門的な学習、旅の準備、発信や出版の工程へ組み込みたくなります。興味だけで予定を広げず、資料、移動時間、提出条件を確かめてください。好奇心を具体的な課題に変えることが、理解を深めます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N10,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、趣味や創作で培った伝え方を、仕事の説明、発表、進行管理、後輩への共有へ活かす場面が増えます。注目を集める表現と実務上の正確さを分け、確認済みの内容を伝えてください。明るく整理された言葉が、役割への信頼を育てます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N11,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、仲間と温めた催しや創作案を、担当、日程、連絡網、当日の運営へ落とし込む段階に入ります。熱意の差を責めず、参加できる方法を複数示してください。役割を見える形で共有することが、集まりの活気と継続を支えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S05_S06_N12,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,5,6,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、人に見せず楽しんでいた考えを、準備作業、記録、休息を含む裏方の習慣として整えたくなります。静かな時間まで課題で埋めず、思いつきを置いておく場所を作ってください。目立たない手入れが、次の表現に向かう余力を守ります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N01,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、日々の作業で気づいたことを、パートナーや協力者へ率直に伝え、自分に合う関わり方を相談したくなります。主張を通すことだけに集中せず、相手の見方も聞いてください。互いの得意分野を言葉にすると、無理のない協力の形が見えてきます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N02,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、仕事量や生活費について考えていたことが、報酬、分担、持ち物、二人の優先順位を決める話し合いへ進みます。好意だけで条件を曖昧にせず、金額や担当を記録してください。価値観の違いを確認することが、納得できる約束を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N03,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、日々の連絡や短い学びから得た情報を、相手との交渉、相談、共同作業の会話へ活かしたくなります。話の勢いで結論を急がず、要点を言い換えて確かめてください。往復しやすい言葉を選ぶことが、実務的な合意を助けます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N04,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家事や家族の世話で積み重ねた気づきを、パートナーとの暮らし方、訪問、居場所の約束へ反映したくなります。家庭の慣習を当然とせず、安心できる条件を互いに話してください。生活の細部を共有することが、親密さの土台を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N05,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、日課として続けてきた創作や楽しみを、恋人、子ども、制作仲間と一緒に育てる相談が増えます。相手の反応を演出せず、それぞれが楽しめる役割を選んでください。遊び心のある対話が、協力に新しい表現を加えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N06,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、仕事の手順、予定、休憩の取り方を、同僚や支援する相手と具体的に調整する必要が出てきます。改善案を一方的に示さず、続けにくい点を聞いてください。担当と連絡方法を明確にすることが、日々の負担を分けやすくします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N07,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、パートナーシップ、契約、交渉について、自分の考えをはっきり示す場面が中心になります。印象的な言葉だけで約束せず、期限、範囲、判断方法まで確認してください。率直さと傾聴を両立することが、対等な合意を支えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N08,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、日々の実務で見えてきた負担を、共有費用、秘密、責任、親密な関係の境界について話し合う流れにつなげます。信頼を試すような聞き方を避け、確認したい点を具体的にしてください。扱う情報と役割を分けることが、深い協力を守ります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N09,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、仕事や練習で得た知識を、先生、旅の同行者、発信や出版の協力者との対話で広げたくなります。自分の経験を一般化せず、異なる背景と資料も確かめてください。互いの視野を持ち寄ることが、学びの計画を豊かにします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N10,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、日々の成果や改善案を、顧客、上司、公的な相手との打ち合わせや契約条件へ反映する場面が増えます。評価を意識してできる範囲を広く言わず、責任と期限を明示してください。整理された説明が、職務上の協力を進めやすくします。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N11,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、仲間のために続けてきた作業が、共同主催、代表者との相談、グループ間の連携へ発展します。声の大きい人だけで決めず、参加者の意見を集めてください。目的と連絡窓口を共有することが、集まり同士の協力を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S06_S07_N12,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,6,7,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、人知れず担ってきた作業や気遣いを、信頼できる相手へ伝え、支え方や距離を相談したくなります。察してもらうことを期待せず、休みたい時間と助けてほしい範囲を言葉にしてください。静かな対話が、見えない負担をほどく助けになります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S07_S08_N01,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,7,8,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、相手との話し合いを通じて、自分が守りたい境界、深く関わりたい範囲、共有できるものを明確にしたくなります。強い言葉で覚悟を示す前に、不安と希望を分けて伝えてください。自分の意思を丁寧に示すことが、信頼の深まり方を選ぶ助けになります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S07_S08_N02,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,7,8,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、二人の価値観についての会話が、共有費用、立替、契約金、資産管理など具体的な数字へ進みます。気まずさを避けて概算で済ませず、根拠と期限を確かめてください。自分の負担上限を言葉にすることが、納得できる分担を整えます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S07_S08_N03,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,7,8,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、相手との日常的な対話から、内密な相談、重要書類、引き継ぎ事項を詳しく確認する流れが生まれます。興味深い話でも別の人へ広げず、情報の扱い方を聞いてください。質問と記録を丁寧に重ねることが、複雑な内容の理解を助けます。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S07_S08_N04,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,7,8,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、家族や同居相手との相談が、住居費、家の名義、相続を含む資産、語りにくい家庭事情へ深まります。昔からの決め方を当然とせず、関係者と資料を確かめてください。安心して話せる順序を作ることが、家庭の課題を整理する助けになります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S07_S08_N05,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,7,8,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,水星が{event_date}に獅子座へ移ると、恋愛や創作の会話が、親密さの境界、制作費、権利、子どもに関する責任を確認する段階へ進みます。盛り上がりだけで共有範囲を決めず、相手の同意を確かめてください。楽しさと慎重さを両立する対話が、大切な関係や作品を守ります。,100,1
2026_08_SIGN_MERCURY_CANCER_LEO_S07_S08_N06,2026-08,35,MERCURY,sign_ingress,CANCER,LEO,7,8,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LEO,exact_day,{event_date}に水星が獅子座へ移ると、顧客や同僚との相談が、共同で担う仕事、機密情報、アクセス権、引き継ぎ方法の確認へ深まります。信頼だけに頼らず、閲覧できる人と責任の範囲を記録してください。実務の境界を明確にすることが、落ち着いた連携を支えます。,100,1
