Template_ID,Cluster_ID,Month_ID,Event_Type,Valid_From,Peak_At,Valid_To,Carryover_Flag,Participating_Planets,Sign_Signature,Aspect_Signature,Max_Orb,Min_Planet_Count,Moon_Eligibility,Anchor_Planet,Anchor_Solar_House,Anchor_Natal_House,Personalization_Mode,House_Token_Planets,Date_Source,Date_Key,Date_Precision,Selection_Group,Supersedes_Cluster_IDs,Section_Order,Priority,Title,Paragraph_Template,Tags,Active_Flag
2026_10_OPENING_TSQUARE_COMPLETION_S09_N05,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,5,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,表現の理念を巡る過激な対立を冷静に回避,{event_date}頃は、自らの芸術的ポリシーや表現理念に固執するあまり、批評家や受け手と激しく衝突しやすい局面です。自分の信条を一方的に誇示するのではなく、作品の完成度と普遍的な美しさを追求しましょう。冷静な情熱が、時代を超える表現を生み出します。自己表現のこだわりを整理し、相手の感性や意向も柔軟に受け止める姿勢が実を結びます。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S09_N06,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,6,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,業務の理念と現場の実務手順を冷静に整合,{event_date}頃は、抽象的な理想論やコンプライアンスの厳格化が現場の実務を圧迫し、激しい反発が起きやすい時です。理念ばかりを押し付けず、現場の負荷に配慮した現実的な運用マニュアルを策定しましょう。知的な工夫を取り入れることが、実務の混乱を防ぎます。作業の優先順位を明確にし、無理のないスケジュールで着実に対処することが有効です。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S09_N07,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,7,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,価値観の違いを認めパートナーと合意を結ぶ,{event_date}頃は、人生の方向性や倫理観を巡り、パートナーや共同責任者との間で妥協のない激論が起こりがちです。相手を自分の正義に従わせようとせず、双方が納得できる共通の目標を再定義してください。互いの背景を尊重し合うことが、強固な合意を支えます。一対一の対話において相手の要望を丁寧に聞き、公平な合意点を確かめ合いましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S09_N08,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,8,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,法的な権利関係や契約の条項を厳密に精査,{event_date}頃は、国際取引や専門的な契約の権利義務を巡り、強いプレッシャーと法的な緊張が走ります。曖昧な解釈を排し、規約や公的な根拠を徹底的に確認して手続きを進めてください。客観的で公正な対応が、深層のトラブルを安全に解決する道です。感情的なしこりを残さないよう、事実に基づいた透明な対話を重ねて安心を深めましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S09_N09,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,9,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,極端な思想論争から離れ学問の本質に返る,{event_date}頃は、専門分野の主導権争いや思想的な対立が極限に達し、精神的な疲弊を覚えやすいタイミングです。派閥争いや独善的な論争から距離を置き、真理を探究する純粋な学びに立ち返りましょう。大局的な知性を養うことが、本物の見識を育てる力となります。専門的な学びや将来の計画を落ち着いて整理し、多角的な視座から状況を捉え直しましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S09_N10,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,10,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,社会的方針の論争を公正な指導力で収拾,{event_date}頃は、組織の方針や公的なビジョンを巡り、激しい批判や対立に直面しやすい局面です。感情的な反論を控え、高い倫理観と客観的なデータに基づいた方針を堂々と示してください。公正で品格ある対応が、指導的立場としての真の権威と信頼を確立します。独断を避けて進捗を丁寧に報告し、周囲と足並みを揃えて信頼関係を維持しましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S09_N11,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,11,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,思想的な派閥争いを収め共通の未来へ導く,{event_date}頃は、コミュニティ内で理念や政治的見解を巡る対立が激化し、グループが分裂の危機に晒されがちです。特定の見解を優遇せず、全員が参加できる中立的な活動目標へと意識を戻しましょう。寛大なファシリテーションが、ネットワークの絆を維持します。仲間やグループ内での役割分担を見直し、共通の目標に向けた協調を心がけましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S09_N12,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,9,12,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,知的な重圧から離れ静かに心を休める,{event_date}頃は、高度な情報や複雑な理論の処理に追われ、頭が過熱して精神的な疲労が限界に達します。議論や専門書の読書を一旦止め、静寂の中で瞑想や休息を取って思考をリセットしましょう。静かな内省の時間が、直観的な知恵と心の平穏を取り戻してくれます。過去の経緯を無理に正当化せず、静かに受け止めて手放すことで心が整っていきます。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N01,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,1,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,公の場で感情論を排し冷静な判断を貫く,{event_date}頃は、仕事や社会的責任の重圧から、周囲への指示や発言が高圧的になりやすい時です。威圧的な態度で人を動かそうとせず、客観的な事実と丁寧な説明で信頼を勝ち取りましょう。冷静なリーダーシップを示すことが、自らの立場を強固に守る道です。自身の体調とペースを最優先に守り、無理な同調を避ける姿勢が大切です。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N02,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,2,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,職務上の収支責任と予算管理を厳格に行う,{event_date}頃は、事業計画や業務予算の配分を巡り、上層部やクライアントと厳しい交渉が生じがちです。感情的な反発を控え、現状の収支データと現実的な改善計画を淡々と提示してください。正確な数字に基づいた対応が、社会的な信用をしっかりと維持します。収支や所有物の管理状況を具体的に点検し、現実的な基準を再確認することが有効です。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N03,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,3,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,公式な発表や報告を慎重な言葉選びで行う,{event_date}頃は、公の場での発言や公式文書の文言が厳しく精査され、誤解から批判を浴びやすい局面です。曖昧な表現や感情的な反論を避け、確認済みの事実だけを簡潔に伝達しましょう。隙のない丁寧なコミュニケーションが、対外的な信用を守る盾となります。誤解を防ぐために重要事項は口頭だけで済ませず、文章で記録して共有しましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N04,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,4,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,仕事の重圧を家庭に持ち込まず休養を確保,{event_date}頃は、職務上の過酷なストレスや責任の重圧を身内にぶつけてしまい、家庭内が険悪になりやすい時です。家の中に仕事の緊張を持ち込まず、安心できる私生活の空間で心身を休めましょう。家庭を安全な避難所として保つことが、仕事の活力の源となります。住まいの環境や家族との生活ルールを整え、私生活の平穏を優先して過ごしましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N05,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,5,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,プロの成果物として自己表現の質を磨く,{event_date}頃は、仕事での作品発表や企画提案において、個人的なこだわりが組織の方針と激しく対立しがちです。独りよがりな主張を抑え、求められている基準と社会的なニーズを満たす工夫を凝らしてください。洗練されたプロ意識が、高い評価を引き出します。純粋に楽しむ時間を大切にしつつ、周囲との調和を意識して前進していきましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N06,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,6,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,職場の業務過多と責任分担を合理的に是正,{event_date}頃は、現場の作業負担と公的な納期のプレッシャーが重なり、過労や実務の破綻が起きやすいタイミングです。精神論で無理を続けず、業務フローの無駄を削ぎ落として役割分担を再構築しましょう。着実な業務改善が、社会的責任を果たす土台となります。日々の実務手順や健康習慣を見直し、過度な負担を分散させてペースを保ちましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N07,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,7,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,重要なビジネス交渉で公正な合意を形成,{event_date}頃は、取引先や提携相手との間で利害が鋭く対立し、契約の見直しを巡る激しい交渉が生じます。相手を威圧しようとせず、双方が持続可能な公平な条件を提示して落としどころを探りましょう。誠実で対等な姿勢が、長期的なビジネス関係を守ります。対等な関係性を維持するために、譲れない条件と歩み寄れる点を明確にしておきましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N08,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,8,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,組織の機密や共有資源の管理を厳正に行う,{event_date}頃は、組織内の共有資金や機密保持、権限の行使を巡り、深刻な監査や責任追及が発生しやすい時です。不正や曖昧な運用を一切排除し、透明性の高いルールに則って公明正大に対処してください。厳格な規律を守ることが、組織の危機を回避する鍵です。共有財産や深い協力関係のルールを再確認し、誠実な情報共有を徹底することが重要です。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N09,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,9,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,社会的方針の混乱を専門的知見で解決する,{event_date}頃は、組織の基本理念や対外方針を巡り、激しい思想的論争や法的課題が浮上しやすい局面です。感情論や派閥争いに惑わされず、専門的な知見や法令の根拠に基づいて冷静に対処しましょう。高い見識と論理性が、混迷した状況を打開する指針となります。目先の結論を急がず、広い視野で本質的な価値を見極める姿勢が確かな前進を支えます。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N10,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,10,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,キャリアの正念場を誠実と実績で乗り切る,{event_date}頃は、社会的責任や役職に対するプレッシャーがピークに達し、厳しい批判に晒されがちです。小手先の策謀を弄さず、自らの実績と誠実な責任遂行で堂々と立ち向かいましょう。揺るぎないプロフェッショナリズムが、確固たる地位を築きます。社会的な立場や仕事の責任範囲を再確認し、関係各所との連携を密に整えましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N11,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,11,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,組織の目標と仲間の意向を調和させる,{event_date}頃は、組織の上層部からの要求と現場の仲間たちの希望が激しく対立し、板挟みになりやすい時です。独断で決定を下さず、双方の意見を丁寧に聞き取って現実的な妥協案をまとめましょう。公平な調整役を務めることが、プロジェクトの成果と結束を守ります。過度な期待を掛け合うことなく、互いの自立を尊重した穏やかな連携を保つことが大切です。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S10_N12,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,10,12,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,社会的重圧を手放し静かに休息する,{event_date}頃は、重い社会的責任や世間の評価に対するプレッシャーから、精神的な限界を迎えやすくなります。すべてを一人で背負い込まず、静かなプライベート空間を確保して心を落ち着かせましょう。内面の緊張を静かに手放すことで、確かな気力が蘇ります。一人の静かな時間を確保して内省を深め、心身の休養と精神のリフレッシュを図りましょう。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S11_N01,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,11,1,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,仲間内での対立を煽らず中立な立場を貫く,{event_date}頃は、友人関係やコミュニティの中で自分の意見を激しく主張しすぎて、周囲から孤立しやすいタイミングです。強硬な態度で味方を増やそうとせず、全体の調和を見渡す中立な立場を保ちましょう。落ち着いた大人の振る舞いが、仲間の信頼を取り戻す鍵です。自己のスタンスを崩さず、冷静に事実関係と優先順位を確かめることが安心につながります。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S11_N02,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,11,2,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,共同企画の予算管理を透明化し信頼守る,{event_date}頃は、サークルやグループの活動費や出資の分担を巡り、仲間同士で深刻な金銭トラブルが起きがちです。曖昧な割り勘や口約束を排し、収支明細を全員に公開してルールを再確認してください。透明な会計処理が、金銭を巡る不信感を払拭します。金銭や共有リソースの取り決めをメモに残し、曖昧さを排除することが安定を生みます。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S11_N03,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,11,3,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,グループ連絡での過激な発言を冷静に自制,{event_date}頃は、グループチャットや連絡網において言葉遣いが荒れ、些細な意見の食い違いから対立に発展しやすい時です。感情的な反論を即座に書き込まず、一呼吸置いて事実確認に徹しましょう。節度ある情報共有が、ネットワークの平和を守る盾となります。連絡事項や伝達手順を分かりやすく整理し、丁寧な言葉選びで確認し合うことが賢明です。,t_square;mercury;mars;pluto;carryover;completion,1
2026_10_OPENING_TSQUARE_COMPLETION_S11_N04,2026_10_OPENING_TSQUARE_COMPLETION,2026-10,aspect_cluster,2026-10-01T00:00:00+09:00,2026-10-02T18:14:00+09:00,2026-10-04T23:59:59+09:00,1,MERCURY|MARS|PLUTO,MERCURY:SCORPIO|MARS:LEO|PLUTO:AQUARIUS,MERCURY-MARS:90|MERCURY-PLUTO:90|MARS-PLUTO:180,3,3,not_applicable,MERCURY,11,4,anchor_house,MERCURY|MARS|PLUTO,swiss_ephemeris,MERCURY:MARS:90:2026-10-02|MARS:PLUTO:180:2026-10-03,exact_day,OCT_OPENING_PRESSURE,2026_09_MONTH_END_TSQUARE_BUILDING,10,100,友人関係の摩擦を家庭に持ち込まない,{event_date}頃は、仲間内での深刻な派閥争いや人間関係のストレスから、家庭内で身内に八つ当たりをしてしまいがちです。外の複雑な人間関係から一歩引き、安心できる住まいと家族との時間を大切にしてください。私生活の平穏を保つことが、心の回復を助けます。家庭内や身近な空間での心地よい距離感を保ち、感情的な摩擦を避けることが肝要です。,t_square;mercury;mars;pluto;carryover;completion,1
