Template_ID,Cluster_ID,Month_ID,Event_Type,Valid_From,Peak_At,Valid_To,Carryover_Flag,Participating_Planets,Sign_Signature,Aspect_Signature,Max_Orb,Min_Planet_Count,Moon_Eligibility,Anchor_Planet,Anchor_Solar_House,Anchor_Natal_House,Personalization_Mode,House_Token_Planets,Date_Source,Date_Key,Date_Precision,Selection_Group,Supersedes_Cluster_IDs,Section_Order,Priority,Title,Paragraph_Template,Tags,Active_Flag
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N04,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,4,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,安心して集まれる場の約束を作る,{event_date}頃は、仲間を自宅へ迎えたり、身近な場所を活動拠点にしたりする案が浮かびます。親しさに任せず、使える時間、片づけの担当、家族や同居人が守りたい静けさを共有してください。居場所を提供する人だけに負担を集めず、皆で維持する決まりを作ることで、帰ってこられる場を長く守れます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N05,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,5,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,創造の主導権と仲間の貢献を両立する,{event_date}頃は、自分の企画に協力者が集まり、想像以上の展開へ育つ可能性があります。中心となる表現、仲間へ任せる部分、名前や成果の扱いを制作前に確認してください。全てを自分の作品として囲い込まず、かといって意図を手放しすぎず、貢献が見える形を作ることで共同制作を完成へ導けます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N06,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,6,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,未来の活動を無理のない当番表へ落とす,{event_date}頃は、共同活動の予定や連絡が増え、普段の仕事や体調管理にしわ寄せが出やすくなります。参加する曜日、担当を交代する条件、休む時の連絡方法を先に決めてください。善意で穴を埋め続けず、日々の負担が見える運営へ整えることで、目標を一過性の熱意にせず継続できます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N07,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,7,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,二人の協力を広い仲間へ開く条件を決める,{event_date}頃は、信頼する相手との計画を、より大きなチームや社会へ広げる話が進みそうです。二人だけで通じる前提を残さず、外部へ説明する目的、参加者の権限、意見が割れた時の決め方を確認してください。関係の親密さを運営の根拠にせず、誰にも分かる条件へ直すことで協力の輪が安定します。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N08,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,8,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,共同資金と情報を守る管理役を定める,{event_date}頃は、会費や寄付、限定情報など、集団で共有する大切な資源を扱う機会が増えます。集める目的、閲覧できる人、残高や記録を確認する担当を明文化してください。信頼しているからと確認を省かず、複数人で点検できる仕組みを持つことで、疑念を生まずに共同の力を必要な所へ届けられます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N09,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,9,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,共通理念を異なる立場の行動へ翻訳する,{event_date}頃は、同じ理想を掲げる人との縁が広がりますが、背景や考え方まで一致するとは限りません。共有する目的、各地域や立場に任せる方法、越えてはいけない境界を話し合ってください。正しさを一つに揃えず、理念をそれぞれが実践できる形へ翻訳することで、多様な仲間と長い活動を築けます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N10,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,10,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,組織での責任を将来の成果へつなげる,{event_date}頃は、組織や業界の先を見据えた役目を任され、公的な評価にも関わる活動が始まりそうです。今期の成果、仲間へ委ねる判断、役目を終える条件を明確にしてください。立場を守るために仕事を抱え込まず、次の担い手が育つ流れまで設計することで、責任を未来へ残る実績に変えられます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N11,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,11,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,広がる人脈を目的のある共同体へ育てる,{event_date}頃は、紹介や交流が増え、多くの人と新しい可能性を話せる時です。ただ人数を増やすことを目標にせず、集まる目的、参加を続ける条件、成果を振り返る時期を決めてください。つながりの多さより、互いに役割を持って行動できる関係を選ぶことで、人脈が支え合える共同体へ育ちます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S11_N12,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,11,12,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,見えない支援を休息と交代で持続させる,{event_date}頃は、仲間の相談に乗ったり、表に出ない準備を引き受けたりする機会が増えそうです。気づいた人が全て背負う形にせず、相談を受ける時間、秘密を守る範囲、交代できる相手を決めてください。役に立つために自分を消耗させず、休むことも支援の質を守る責任と考えることで、静かな貢献を長く続けられます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N01,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,1,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,静かな時間に自分の輪郭を取り戻す,{event_date}頃は、人前で動くより一人で整えたい気持ちが強まり、普段の勢いが出にくく感じられます。無理に明るく振る舞わず、今背負っている役割、休む間に任せること、再開する合図を決めてください。立ち止まる自分を弱さとみなさず、内側の反応を確かめることで、次に表へ出る時の軸が明確になります。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N02,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,2,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,見えない支出を洗い出し安心を守る,{event_date}頃は、疲れを埋める買い物や、気づかないまま続く費用が増えやすくなります。金額だけでなく、解約を迷う理由、安心のために残すもの、今後使わない契約を分けて確認しましょう。自分を責めながら切り詰めず、心を休ませる費用と流出している資源を見分けることで、静かな安心を取り戻せます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N03,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,3,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,頭の中の声を記録して休ませる,{event_date}頃は、言えなかったことや未返信の連絡が頭を巡り、休んでいても思考が止まりにくくなります。すぐ送る内容、下書きに置く内容、誰かに相談する問いを分けて書き出してください。全てへ答えを出してから眠ろうとせず、考えを外に預ける手順を持つことで、必要な言葉だけを落ち着いて選べます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N04,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,4,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,家の中に回復できる余白を作る,{event_date}頃は、外で見せない疲れや感情が家に戻ってから表れ、身近な人の空気にも敏感になりそうです。話を聞ける時間、一人になりたい合図、片づけを後回しにする範囲を共有してください。家庭を完璧に保つことで安心を作ろうとせず、何もしない時間を守ることで、暮らしを本来の休息場所へ戻せます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N05,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,5,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,未公開の創作を育てる期限を置く,{event_date}頃は、まだ人に見せたくない表現や、形になる前の着想へ静かに集中したくなります。完成を急がず、試す期間、他者の意見を入れる段階、いったん終える条件を決めてください。反応がないことを価値のなさと結びつけず、非公開の時間に技術と遊びを深めることで、作品が自然に外へ出る準備が整います。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N06,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,6,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,見えない疲労を日課の調整へつなげる,{event_date}頃は、細かな不調や集中力の低下として、積み重なった負担に気づきやすくなります。気合で通常どおりに戻さず、減らす作業、休憩を入れる時刻、専門家へ相談する目安を決めてください。原因を一度で断定せず、日々の記録から負担の波を捉えることで、働き方を穏やかに修正できます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N07,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,7,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,言葉にならない距離を関係の境界にする,{event_date}頃は、相手に合わせてきた疲れや、説明しにくい違和感が静かな距離として表れそうです。すぐ結論を出さず、一人で考える期間、連絡を控える範囲、話し合いを始める条件を伝えてください。沈黙で相手を試さず、離れる時間にも約束を置くことで、互いを傷つけず関係を見直せます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N08,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,8,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,預かった秘密と責任の出口を確認する,{event_date}頃は、他者の事情や共有資源に関する重い情報を抱え、誰にも話せず負担を感じやすくなります。守るべき秘密、確認できる担当、責任を返す時点を文書で確かめてください。信頼に応えるため一人で背負い続けず、適切な管理手順へ預け直すことで、関わる人と自分の双方を守れます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N09,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,9,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,借りた答えを手放し自分の信念を聴く,{event_date}頃は、信じてきた教えや正しさがしっくりこなくなり、明確な答えのない時間へ入るかもしれません。結論を急がず、残したい考え、疑いが生じた点、経験で確かめる問いを書き分けてください。別の権威へすぐ答えを求めず、分からなさに期限と観察を置くことで、自分に根づく理解が育ちます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N10,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,10,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,表に出ない仕事を評価できる形へ残す,{event_date}頃は、調整や後始末など成果として見えにくい仕事が増え、公の評価との隔たりを感じやすくなります。担当した工程、判断した内容、次に引き継ぐ資料を記録してください。陰で支えることを当然の役割にせず、説明できる実務として残すことで、静かな貢献を今後の立場と責任へ結び直せます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N11,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,11,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,仲間を支える役目に交代の仕組みを置く,{event_date}頃は、集団の悩みや対立を見えない所で受け止め、つなぎ役を担う場面が増えそうです。相談を受ける時間、共有してよい範囲、次の担当へ渡す条件を決めてください。皆を守ろうとして疲労を隠さず、支援者同士が交代できる形を作ることで、共同体への貢献を長く続けられます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_OPENING_FOUR_PLANET_NETWORK_S12_N12,2026_09_OPENING_FOUR_PLANET_NETWORK,2026-09,aspect_cluster,2026-09-01T00:00:00+09:00,2026-09-01T07:17:00+09:00,2026-09-03T23:59:59+09:00,0,MERCURY|MARS|JUPITER|SATURN,MERCURY:VIRGO|MARS:CANCER|JUPITER:LEO|SATURN:ARIES,JUPITER-SATURN:120|MARS-SATURN:90|MERCURY-MARS:60,2,4,not_applicable,SATURN,12,12,anchor_house,MERCURY|MARS|JUPITER|SATURN,swiss_ephemeris,COMPOSITE:OPENING_FOUR_PLANET_NETWORK:2026-09-01,exact_day,SEP_OPENING_STRUCTURE,,20,100,終わりの手順を決めて静かに区切る,{event_date}頃は、長く続けた役割や習慣を終えたい気持ちが高まりながら、手放した後の空白も気になります。完了とする条件、返却する物、関係者へ伝える範囲を一覧にしてください。曖昧に消えることで責任を避けず、必要な後始末を済ませて休む時間を取ることで、過去を抱えず次の周期へ進めます。,aspect_cluster;mercury;mars;jupiter;saturn;opening_network,1
2026_09_MERCURY_OUTER_NETWORK_S01_N01,2026_09_MERCURY_OUTER_NETWORK,2026-09,aspect_cluster,2026-09-12T00:00:00+09:00,2026-09-13T00:58:00+09:00,2026-09-15T23:59:59+09:00,0,MERCURY|URANUS|NEPTUNE|PLUTO,MERCURY:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:120|MERCURY-NEPTUNE:180|MERCURY-URANUS:120,2,4,not_applicable,MERCURY,1,1,anchor_house,MERCURY|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,MERCURY:PLUTO:120:2026-09-13|MERCURY:URANUS:120:2026-09-14,around_day,SEP_MERCURY_OUTER_NETWORK,,40,100,変わり始めた自分を急がず言葉にする,{event_date}頃は、自分についての見方が揺れ、以前なら選ばなかった表現や立場を試したくなります。少し前から戻ってきた問いを手がかりに、確かな実感、まだ曖昧な予感、他者の期待を分けて書いてください。鮮やかなひらめきをすぐ新しい肩書にせず、何度か言い直すことで、今の自分に合う説明が見つかります。,aspect_cluster;mercury;uranus;neptune;pluto;retrograde_context,1
2026_09_MERCURY_OUTER_NETWORK_S01_N02,2026_09_MERCURY_OUTER_NETWORK,2026-09,aspect_cluster,2026-09-12T00:00:00+09:00,2026-09-13T00:58:00+09:00,2026-09-15T23:59:59+09:00,0,MERCURY|URANUS|NEPTUNE|PLUTO,MERCURY:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:120|MERCURY-NEPTUNE:180|MERCURY-URANUS:120,2,4,not_applicable,MERCURY,1,2,anchor_house,MERCURY|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,MERCURY:PLUTO:120:2026-09-13|MERCURY:URANUS:120:2026-09-14,around_day,SEP_MERCURY_OUTER_NETWORK,,40,100,価値の変化を数字と実感で確かめる,{event_date}頃は、欲しい物や働き方への価値観が変わり、これまでの予算配分に違和感を覚えそうです。魅力的な話をそのまま信じず、実際の金額、得られる用途、気分が変わった後も残る価値を確認してください。少し前から迷っていた支出を見直し、直感を数字で検証することで、自分に必要な資源を選び直せます。,aspect_cluster;mercury;uranus;neptune;pluto;retrograde_context,1
2026_09_MERCURY_OUTER_NETWORK_S01_N03,2026_09_MERCURY_OUTER_NETWORK,2026-09,aspect_cluster,2026-09-12T00:00:00+09:00,2026-09-13T00:58:00+09:00,2026-09-15T23:59:59+09:00,0,MERCURY|URANUS|NEPTUNE|PLUTO,MERCURY:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:120|MERCURY-NEPTUNE:180|MERCURY-URANUS:120,2,4,not_applicable,MERCURY,1,3,anchor_house,MERCURY|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,MERCURY:PLUTO:120:2026-09-13|MERCURY:URANUS:120:2026-09-14,around_day,SEP_MERCURY_OUTER_NETWORK,,40,100,断片的な情報を検証できる問いへ直す,{event_date}頃は、意外な情報同士がつながる一方、印象的な言葉ほど事実に見えやすくなります。出典を確認できる内容、自分の推測、相手へ尋ねる点を別々にメモしてください。少し前から気になっていた話題も、結論を広める前に反証を探すことで、思い込みを深い理解へ更新できます。,aspect_cluster;mercury;uranus;neptune;pluto;retrograde_context,1
2026_09_MERCURY_OUTER_NETWORK_S01_N04,2026_09_MERCURY_OUTER_NETWORK,2026-09,aspect_cluster,2026-09-12T00:00:00+09:00,2026-09-13T00:58:00+09:00,2026-09-15T23:59:59+09:00,0,MERCURY|URANUS|NEPTUNE|PLUTO,MERCURY:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:120|MERCURY-NEPTUNE:180|MERCURY-URANUS:120,2,4,not_applicable,MERCURY,1,4,anchor_house,MERCURY|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,MERCURY:PLUTO:120:2026-09-13|MERCURY:URANUS:120:2026-09-14,around_day,SEP_MERCURY_OUTER_NETWORK,,40,100,家族の記憶と今の事実を分けて話す,{event_date}頃は、昔の出来事への見方が変わり、家族について語ってきた物語を見直したくなります。誰かの記憶を否定せず、自分が覚えていること、確認できる記録、今感じている意味を分けてください。少し前から浮かぶ疑問に一つずつ言葉を与えることで、過去を決めつけず現在の安心を作れます。,aspect_cluster;mercury;uranus;neptune;pluto;retrograde_context,1
2026_09_MERCURY_OUTER_NETWORK_S01_N05,2026_09_MERCURY_OUTER_NETWORK,2026-09,aspect_cluster,2026-09-12T00:00:00+09:00,2026-09-13T00:58:00+09:00,2026-09-15T23:59:59+09:00,0,MERCURY|URANUS|NEPTUNE|PLUTO,MERCURY:LIBRA|URANUS:GEMINI|NEPTUNE:ARIES|PLUTO:AQUARIUS,MERCURY-PLUTO:120|MERCURY-NEPTUNE:180|MERCURY-URANUS:120,2,4,not_applicable,MERCURY,1,5,anchor_house,MERCURY|URANUS|NEPTUNE|PLUTO,swiss_ephemeris,MERCURY:PLUTO:120:2026-09-13|MERCURY:URANUS:120:2026-09-14,around_day,SEP_MERCURY_OUTER_NETWORK,,40,100,ひらめきを試作して表現の核を探る,{event_date}頃は、夢のような着想と鋭い洞察が重なり、これまでと違う作品や遊びを試したくなります。最初から意味を説明し切らず、浮かんだ像、試して分かった反応、まだ決めない部分を残してください。少し前に止めた案も小さく作り直すことで、偶然の発見から自分らしい表現の核を見つけられます。,aspect_cluster;mercury;uranus;neptune;pluto;retrograde_context,1
