Aspect_Logic_ID,T_Planet,N_Planet,Aspect_Angle,Category,N_House,N_Sign_Element,T_Retrograde_Flag,Orb_Status,Text_Description,Countdown_Label,Countdown_ID,Essential_Dignity_Score,Score_Impact,Priority,timeline_advise,Decision_Flag,Sync_Flag,Noise_Flag,Pressure_Score
TRANSIT_MERCURY_NATAL_MOON_180_10_WORK_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Work,10,Water,1,Applying,友人やグループの仲間との活発な議論を通じて、自分の本来の理想やコミュニティへの情熱が鏡のように浮かび上がる時期です。仲間からの刺激的な意見や異なる活動方針が自分の安心感を揺さぶりやすいですが、それを自分を客観視するための鏡として活用し、所属関係を整える準備を進めましょう。周囲との意見の相違を、自分の居場所を明確にするための貴重な機会と捉えることで、結果としてより多角的な自己信頼と安定した絆を築くきっかけとなります。,,WORK_FOCUS_MERCURY_SHORT_NEG_EXIT,-5,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Fire,0,Applying,以前仲間と交わした議論や過去のグループでの気づきを、今の視点でもう一度客観的に検証する好機が巡っています。逆行中の今は、過去の情報のやり取りを丁寧に復習し、本来の情熱を今の所属関係にどのように活かすべきかを再定義するための準備に適した時です。他者の視点を鏡として自分の役割を多角的に再評価することで、より深みのある個性的な自己像を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,1,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Fire,1,Applying,具体的なグループ活動の連絡や仲間との実務的な約束を通じて、自分自身の本来の管理能力や責任感が鏡のように映し出される時期です。外部からの現実的な要求や仲間の指摘が自分のペースを刺激し、知的な緊張感が高まりやすいですが、それを自分を客観視するための鏡として活用し、協力体制を洗練させる準備を進めましょう。他者との実務的なやり取りを、自分の基準を明確にするための機会とすることで、結果としてより多角的な自己信頼と堅実な絆を築くきっかけとなります。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,1,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Earth,0,Applying,以前の連絡上のミスや過去のグループでの指摘を、改めて客観的な視点で見直す好機が巡っています。逆行中の今は、過去の情報のやり取りを丁寧に復習し、本来の堅実さを今の所属関係にどのように活かすべきかを再考するための準備に適した時です。他者の視点を借りて自分の誠実さを多角的に再評価することで、より深みのある実務的な自己理解を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,-2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Earth,1,Applying,仲間との情報のやり取りや活発なコミュニケーションを通じて、自分の思考の癖やグループ内での立ち位置が鏡のように鮮明に浮かび上がる時期です。周囲の多様な意見や情報が自分の安心感を刺激し、思考の緊張感が高まりやすいですが、それを自分を客観視するための鏡として活用し、対話方法を洗練させる準備を進めましょう。異なる視点と向き合うことを恐れず、対話の中で自分の居場所を定義し直す試みが、結果としてより柔軟で広範な知性を築くための素晴らしいステップとなります。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,-2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Air,0,Applying,以前交わした議論や過去のグループでの対話を、今の視点でもう一度客観的に検証する好機が巡っています。逆行中の今は、過去の言葉のやり取りを丁寧に復習し、本来の知性を今の所属関係にどのように活かすべきかを再定義するための準備に適した時です。他者の思考を鏡として自分を多角的に再評価することで、より深みのある自己表現を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Air,1,Applying,他者との情緒的な会話や仲間との共感のやり取りを通じて、自分自身の本来の理想や心の伝え方が鏡のように映し出される時期です。周囲の感情的な言葉に心が揺さぶられやすいですが、それを自分の内面を客観視するための貴重な鏡と捉え、所属関係のバランスを整える準備を進めましょう。相手との間に生じる心の摩擦を、自分を深く理解するための機会とすることで、結果としてより多角的な自己信頼と心のこもった絆を築くきっかけとなります。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Water,0,Applying,以前感じたグループ内での情緒的な違和感や、過去の深い交流の中で映し出された自分の姿を、改めて客観的に見直す好機が巡っています。逆行中の今は、過去の心の交流を丁寧に復習し、本来の感受性を今の所属関係にどのように活かすべきかを再調整するための準備に適した時です。他者の情緒を鏡として自分を多角的に再評価することで、より深みのある個性的な自己像を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,-5,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_11_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,General,11,Water,1,Applying,自分自身との内面的な対話や深い省察を通じて、本来の情熱や無意識の欲求が他者や外部の刺激を鏡として浮かび上がる時期です。外部からの偶発的なメッセージや他者の言葉が自分の安心感を揺さぶりやすいですが、それを内面を客観視するための鏡として活用し、心の平安を整える準備を進めましょう。自分と向き合う際に生じる緊張感を、魂の声を聴くための貴重な機会と捉えることで、結果としてより多角的な自己信頼と安定した精神基盤を築くきっかけとなります。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,-5,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Fire,0,Applying,以前感じた内面的な葛藤や、過去の深い省察の中で映し出された自分の姿を、今の視点でもう一度客観的に見直す好機が巡っています。逆行中の今は、過去の精神的な体験を丁寧に復習し、本来の情熱を今の内面の安定にどのように活かすべきかを再定義するための準備に適した時です。他者の視点を鏡として自分のルーツを多角的に再評価することで、より深みのある自己理解を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,HEALTH_RECOVERY_MOON_SHORT_NEG_EXIT,1,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Fire,1,Applying,具体的な心身のケアや他者からの健康に関するアドバイスを通じて、自分自身の本来の管理能力や生活習慣への姿勢が鏡のように映し出される時期です。外部からの現実的な要求や指摘が自分の安心感を揺さぶりやすいですが、それを自分を客観視するための鏡として活用し、癒しの環境を洗練させる準備を進めましょう。他者との実務的なやり取りを、自分の基準を明確にするための機会とすることで、結果としてより多角的な自己信頼と安定した精神基盤を築くきっかけとなります。,,HEALTH_RECOVERY_MOON_SHORT_NEG_EXIT,1,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Earth,0,Applying,以前の健康管理上のミスや過去の内面的なケアに関する指摘を、改めて客観的な視点で見直す好機が巡っています。逆行中の今は、過去の情報のやり取りを丁寧に復習し、本来の堅実さを今の安らぎの環境にどのように活かすべきかを再考するための準備に適した時です。他者の視点を借りて自分の土台を多角的に再評価することで、より深みのある実務的な自己理解を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,HEALTH_RECOVERY_MOON_SHORT_NEG_EXIT,-2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Earth,1,Applying,他者との情報のやり取りや知的な刺激を通じて、自分の心の癖や内面的な考え方が鏡のように鮮明に浮かび上がる時期です。周囲の多様な意見が自分の情緒を刺激し、思考の緊張感が高まりやすいですが、それを自分を客観視するための鏡として活用し、内面的な対話方法を洗練させる準備を進めましょう。異なる視点と向き合うことを恐れず、対話の中で自分の安心感を定義し直す試みが、結果としてより柔軟で安定した精神基盤を築くための素晴らしいステップとなります。,,HEALTH_RECOVERY_MOON_SHORT_NEG_EXIT,-2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Air,0,Applying,以前交わした深い対話や過去の内面的な気づきを、今の視点でもう一度客観的に検証する好機が巡っています。逆行中の今は、過去の言葉のやり取りを丁寧に復習し、本来の知性を今の内面の安定にどのように活かすべきかを再定義するための準備に適した時です。他者の思考を鏡として自分を多角的に再評価することで、より深みのある自己表現を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,HEALTH_RECOVERY_MOON,2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Air,1,Applying,他者との情緒的な交流や共感のやり取りを通じて、自分自身の本来の感受性や心の奥底にある欲求が鏡のように映し出される時期です。周囲の感情的な反応に心が揺さぶられやすいですが、それを自分の内面を客観視するための貴重な鏡と捉え、内面的なバランスを整える準備を進めましょう。相手との間に生じる心の摩擦を、自分を深く理解するための機会とすることで、結果としてより多角的な自己信頼と心のこもった安らぎを築くきっかけとなるはずです。,,HEALTH_RECOVERY_MOON_SHORT_NEG_EXIT,2,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_0_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Water,0,Applying,以前感じた内面的な情緒の違和感や、過去の深い交流の中で映し出された自分の姿を、改めて客観的に見直す好機が巡っています。逆行中の今は、過去の心の交流を丁寧に復習し、本来の感受性を今の内面の安定にどのように活かすべきかを再調整するための準備に適した時です。他者の情緒を鏡として自分を多角的に再評価することで、より深みのある内面的な自己像を確立でき、新たな成長をもたらす素晴らしい対話のステージへと進めるでしょう。,,HEALTH_RECOVERY_MOON_SHORT_NEG_EXIT,-5,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MOON_180_12_HEALTH_1_Applying,TRANSIT_MERCURY,NATAL_MOON,180,Health,12,Water,1,Applying,心の奥にしまっていた不安や過去の言葉が浮かび、休息や健康への意識と結びつきやすい時期です。眠りの浅さ、考えすぎ、言えなかった気持ちが重なり、誰かの一言を必要以上に深く受け取ることがあります。すべてを説明しようとするより、今は距離を置いてよい情報を選ぶほど、内側の静けさを取り戻しやすくなります。,,HEALTH_RECOVERY_MOON_SHORT_NEG_EXIT,-5,-81,9,-,-1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Fire,0,Applying,考えと言葉が前面に出やすく、自分の意見や判断をはっきり示したくなる時期です。初対面の印象や話し始めの一言に意識が向き、周囲へどう伝わるかを強く感じる場面が増えるかもしれません。勢いで結論を急ぐより、今の自分が何を理解し、何を伝えたいのかを選び取るほど、言葉に鮮明な輪郭が生まれます。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,-2,68,9,知的好奇心と頭の回転が最高潮に達し、学習や執筆、事務処理が飛躍的に進みます。,1,0,0,-18
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Fire,1,Applying,以前の発言や判断が思い出され、自分の言葉の癖を見直しやすい時期です。勢いで言ったことや、伝えきれなかった考えが意識に上がり、今なら別の言い方ができると感じる場面があるかもしれません。過去の自分を責めるより、どんな言葉なら今の自分をまっすぐ表せるのかを選ぶほど、思考の勢いに芯が通ります。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Earth,0,Applying,考えを具体的にまとめやすく、自分の判断を落ち着いた言葉で示しやすい時期です。第一印象や話し始めの場面では、曖昧な説明よりも実感に根ざした言葉が周囲に届きやすくなります。急いで目立とうとするより、確かめたことを丁寧に言い表すほど、自分への信頼感が言葉に宿ります。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Earth,1,Applying,思考の現実化に向けた具体的な集中力が高まり、実務的な知性を新しいレベルへと引き上げるサイクルが始まる時期です。細部への注意力が研ぎ澄まされ、自分らしい正確な言葉で周囲に影響を与えるための強力なエネルギーが集中しています。溢れる実務的なアイデアを整理し、今のあなたに最も適した形での具体的な発信や管理の計画を具体化する準備を進めましょう。あなたの揺るぎない実直さが、周囲からの厚い信頼を勝ち取り、新たな成果を築くための確かな自信を育む素晴らしいきっかけとなるはずです。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Air,0,Applying,以前の計画上のミスや中断していた実務的なアイディアを、今の視点でもう一度緻密に見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の思考プロセスを今の環境に合わせて徹底的に再検証し、本来の堅実さを今の実務に最適化するための「計画の再構築」に真摯に取り組むのに適した時です。自分の得意な管理方法を多角的に見つめ直すことで、より深みのある実務的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Air,1,Applying,情報収集力と伝達のセンスが飛躍的に高まり、知的な自己表現の華やかな新しいサイクルが始まる時期です。好奇心が研ぎ澄まされ、自分らしい軽やかな言葉で世界と繋がるための強力なエネルギーが集中しています。溢れる多彩なアイデアを整理し、今のあなたに最も適した形での情報発信やネットワーキングの計画を具体化する準備を進めましょう。あなたの揺るぎない知的好奇心が、周囲に新たな風を吹き込み、知的なリーダーシップを確立するための確かな自信を育む素晴らしいきっかけとなるはずです。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Water,0,Applying,以前交わした議論や中断していた執筆、学びのテーマを、今の視点でもう一度多角的に見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の思考回路を今の感性に合わせて徹底的に再検証し、本来の知性を今の自己表現に最適化するための「言葉の再構築」に真摯に取り組むのに適した時です。自分の得意なコミュニケーション方法を客観的に見つめ直すことで、より深みのある個性的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_1_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,1,Water,1,Applying,感受性と伝達のバランスが極めて高まり、心のこもった自己表現の新しいサイクルが始まる時期です。共感力と直感が研ぎ澄まされ、自分の本当の想いを言葉に乗せて世界に届けるための強力なエネルギーが集中しています。内側から溢れる豊かな感情を整理し、今のあなたに最も適した形での深い対話や表現の計画を具体化する準備を進めましょう。あなたの揺るぎない誠実さが、周囲の心に深く響き、精神的な絆を確立するための確かな自信を育む素晴らしいきっかけとなるはずです。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Fire,0,Applying,以前感じた心の違和感や中断していた創作、深い対話のテーマを、今の視点でもう一度感性豊かに見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の心の動きを今の状況に合わせて徹底的に再検証し、本来の感受性を今の自己表現に最適化するための「感性の再構築」に真摯に取り組むのに適した時です。自分の得意な共感方法を客観的に見つめ直すことで、より深みのある内面的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Fire,1,Applying,自分の才能を収益化するための思考力が飛躍的に高まり、経済的な自己実現に向けた新しいサイクルが始まる時期です。価値を生み出す情熱が研ぎ澄まされ、自分の能力を具体的な豊かさに変えるための強力なエネルギーが集中しています。溢れる実務的なアイデアを収益計画に落とし込み、今のあなたに最も適した形での資産運用の計画を具体化する準備を進めましょう。あなたの揺るぎない実行力が、周囲からの評価を引き寄せ、物質的な安定を築くための確かな自信を育む素晴らしいきっかけとなるはずです。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Earth,0,Applying,以前の家計上の課題や中断していた副業、資産形成のアイディアを、今の視点でもう一度熱量を持って見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の収支管理を今の目標に合わせて徹底的に再検証し、本来の情熱を今の経済環境に最適化するための「価値の再定義」に真摯に取り組むのに適した時です。自分の得意なスキルを多角的に見つめ直すことで、より深みのある実用的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Earth,1,Applying,物質的な安定を築くための緻密な思考力が高まり、着実な資産形成に向けた新しいサイクルが始まる時期です。細部への注意力が研ぎ澄まされ、自分の持ち物を価値あるものに整えるための強力なエネルギーが集中しています。日々の収支や所有物の整理を徹底し、今のあなたに最も適した形での長期的な貯蓄や管理の計画を具体化する準備を進めましょう。あなたの揺るぎない実直さが、確かな資産の基盤を作り上げ、将来の安心を築くための確かな自信を育む素晴らしいきっかけとなるはずです。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Air,0,Applying,以前の契約内容や中断していた貯蓄計画、家計の整理を、今の視点でもう一度緻密に見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の資産運用プロセスを今の環境に合わせて徹底的に再検証し、本来の堅実さを今の生活に最適化するための「家計の再構築」に真摯に取り組むのに適した時です。自分の持ち物の価値を多角的に見つめ直すことで、より深みのある実務的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Air,1,Applying,情報を使って豊かさを生むセンスが飛躍的に高まり、知的な資産形成に向けた新しいサイクルが始まる時期です。市場の動きや新しい収益化のヒントを察知する力が研ぎ澄まされ、自分の知識を価値に変えるための強力なエネルギーが集中しています。溢れる多彩なアイデアを整理し、今のあなたに最も適した形でのスキルアップや副業の計画を具体化する準備を進めましょう。あなたの揺るぎない知的好奇心が、新たな豊かさの扉を開き、経済的な自立を確立するための確かな自信を育む素晴らしいきっかけとなるはずです。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Water,0,Applying,以前の収益化案や中断していた副業、家計の知的な整理を、今の視点でもう一度多角的に見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の思考プロセスを今の市場環境に合わせて徹底的に再検証し、本来の知性を今の経済状況に最適化するための「価値の再構築」に真摯に取り組むのに適した時です。自分の得意な情報発信方法を多角的に見つめ直すことで、より深みのある実用的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_2_MONEY_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,Money,2,Water,1,Applying,自分の感性を収益化するための思考力が飛躍的に高まり、情緒的な満足を伴う経済的な新しいサイクルが始まる時期です。価値を感じる直感が研ぎ澄まされ、自分の本当の想いを具体的な豊かさに変えるための強力なエネルギーが集中しています。内側から溢れる豊かなイメージを具体的な収益計画に落とし込み、今のあなたに最も適した形での資産運用の計画を具体化する準備を進めましょう。あなたの揺るぎない誠実さが、周囲の心に響く価値を生み出し、精神的な満足を伴う安定を築くための確かな自信を育む素晴らしいきっかけとなるはずです。,,MONEY_INCOME_CHANCE_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Fire,0,Applying,以前感じた金銭的な違和感や中断していた感性を活かす仕事、家計の情緒的な整理を、今の視点でもう一度感性豊かに見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の支出の動機を今の心の状態に合わせて徹底的に再検証し、本来の感受性を今の経済環境に最適化するための「価値の再構築」に真摯に取り組むのに適した時です。自分の得意な表現方法を多角的に見つめ直すことで、より深みのある内面的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Fire,1,Applying,コミュニケーション能力と学習意欲が飛躍的に高まり、知的な好奇心を満たす新しいサイクルが始まる時期です。情報の処理能力が研ぎ澄まされ、自分らしい言葉で世界と繋がるための強力なエネルギーが集中しています。溢れる多彩なアイデアを一つの方向に絞り込み、今のあなたに最も適した形での発信や学びの計画を具体化する準備を進めましょう。あなたの揺るぎない集中力が、周囲を惹きつける説得力を生み出し、新たなネットワークを築くための確かな自信を育む素晴らしいきっかけとなるはずです。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Earth,0,Applying,以前学んでいたテーマや中断していた執筆、過去の友人との対話を、今の視点でもう一度熱量を持って見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の思考回路を今の感性に合わせて徹底的に再検証し、本来の知性を今の環境に最適化するための「言葉の再構築」に真摯に取り組むのに適した時です。自分の得意な伝え方を多角的に見つめ直すことで、より深みのある個性的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Earth,1,Applying,情報の整理能力と実務的な伝達力が飛躍的に高まり、着実な学習と発信に向けた新しいサイクルが始まる時期です。細部への注意力が研ぎ澄まされ、自分らしい正確な言葉で事実を伝えるための強力なエネルギーが集中しています。溢れる実務的な知識を体系化し、今のあなたに最も適した形での書類作成や管理の計画を具体化する準備を進まない。あなたの揺るぎない実直さが、周囲からの確かな評価を引き寄せ、知的な基盤を築くための確かな自信を育む素晴らしいきっかけとなるはずです。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Air,0,Applying,以前の連絡上のミスや中断していた実務的な勉強、資料の整理を、今の視点でもう一度緻密に見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の学習プロセスを今の環境に合わせて徹底的に再検証し、本来の堅実さを今の実務に最適化するための「計画の再構築」に真摯に取り組むのに適した時です。自分の得意な整理方法を多角的に見つめ直すことで、より深みのある実用的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Air,1,Applying,情報発信力とネットワーキングのセンスが飛躍的に高まり、知的な自己表現の華やかな新しいサイクルが始まる時期です。好奇心が研ぎ澄まされ、自分らしい軽やかな言葉で多様な人々と繋がるための強力なエネルギーが集中しています。溢れる多彩なアイデアを整理し、今のあなたに最も適した形での発信や交流の計画を具体化する準備を進めましょう。あなたの揺るぎない知的好奇心が、周囲に新たな風を吹き込み、知的な存在感を確立するための確かな自信を育む素晴らしいきっかけとなるはずです。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,5,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_0_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Water,0,Applying,以前交わした議論や中断していた執筆、学びのテーマを、今の視点でもう一度多角的に見直すための、強力な内省の好機が巡っています。逆行中の今は、過去の思考回路を今の感性に合わせて徹底的に再検証し、本来の知性を今の環境に最適化するための「言葉の再構築」に真摯に取り組むのに適した時です。自分の得意なコミュニケーション方法を客観的に見つめ直すことで、より深みのある個性的な知性を確立でき、新たな成長をもたらす素晴らしい自己革新のステージへと進めるでしょう。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_POS,-2,68,9,-,1,0,0,-
TRANSIT_MERCURY_NATAL_MERCURY_0_3_GENERAL_1_Applying,TRANSIT_MERCURY,NATAL_MERCURY,0,General,3,Water,1,Applying,感受性と伝達のバランスが極めて高まり、心のこもった対話の新しいサイクルが始まる時期です。共感力と直感が研ぎ澄まされ、自分の本当の想いを優しい言葉に乗せて周囲に届けるための強力なエネルギーが集中しています。内側から溢れる豊かな感情を整理し、今のあなたに最も適した形での深い交流や表現の計画を具体化する準備を進めましょう。あなたの揺るぎない誠実さが、周囲の心に深く響き、精神的な絆を確立するための確かな自信を育む素晴らしいきっかけとなるはずです。,,GENERAL_LEARNING_OPEN_MERCURY_SHORT_NEG_EXIT,-2,68,9,-,1,0,0,-
