Template_ID,Month_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N02,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,報酬や交換条件を話してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、共同資金、返済、保険など互いの生活に残る責任を確認する方向へ移ります。目先の金額だけでなく、期限と負担の変化を書面にすると、資産を守る判断がしやすくなります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N03,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、相手と伝え方を調整する段階から、発言の背景やまだ共有されていない情報を確かめる段階へ変わります。推測で空白を埋めず、秘密にする範囲と確認できる事実を分けて聞くほど、深い対話になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N04,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、家族内の役割を公平に話す流れから、住まい、相続、援助など長く共有する責任を確認する流れへ進みます。感情的な恩義だけで決めず、名義、保管場所、連絡順を整理すると、家族の安心を支えられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N05,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,作品や好意について一対一で対話してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、共同制作の権利や親密さの境界を確かめる流れへ変わります。期待を察してもらうより、公開範囲、謝意、守ってほしいことを率直に話すと、創造的な信頼が深まります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N06,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、仕事量や体調を相手と調整する段階から、休職時の対応、保険、引き継ぎなど見えにくい支えを確認する段階へ進みます。平常時の善意に頼らず、利用できる制度と責任者を記録しておくと安心です。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N07,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,関係の条件や約束を整えてきた流れは、{event_date}に水星が乙女座から天秤座へ移ると、共有するお金、秘密、将来の責任まで話す流れへ変わります。合意を急いで親密さの証明にせず、迷いがある項目と再検討する時期を伝えることが、対等な信頼を守ります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N08,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ることで、相手と表向きの役割を決める段階から、共同資源に隠れた義務や権限を点検する段階へ進みます。契約名義、閲覧権、解約条件まで一つずつ確認すると、曖昧だった負担を現実的に分け直せます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N09,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,教師や同行者と目的を合わせてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、共同研究や長期計画に伴う費用、倫理、情報管理を考える方向へ進みます。魅力的な結論だけでなく、根拠の出所と共有範囲を確かめるほど、学びに深さが加わります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N10,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,顧客や協力者と役割を確認してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、成果物の所有、機密、損失時の対応まで検討する段階へ移ります。信頼関係だけに任せず、誰が判断し、どこまで説明するかを定めると、仕事の責任が明確になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N11,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、仲間と協力方法を決める段階から、資金、データ、紹介先など共同で扱う資源のルールを整える段階へ進みます。中心人物だけで決めず、利用条件と記録の所在を共有することで、集まりへの信頼を保てます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S07_S08_N12,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,7,8,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,見えにくい負担を信頼する人へ相談してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、その奥にある怖れや手放せない責任を静かに見つめる流れへ変わります。話せる範囲を自分で選び、秘密を守れる相手か確かめながら言葉にすると安心です。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N01,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ると、心の奥の怖れや信頼を確かめる流れから、その経験を自分の考えとして語る流れへ進みます。誰かの答えを借りず、何を学び、見方がどう変わったかを言葉にすると、新しい指針が形になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N02,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,共同資金や返済の条件を精査してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、お金の制度や長期的な価値を学ぶ方向へ移ります。目先の損得だけでなく、税、契約、地域差など広い仕組みを調べることで、自分に合う判断基準を持てます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N03,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、秘密や背景情報を慎重に確認する段階から、得た知識を筋道立てて説明する段階へ変わります。刺激的な部分だけを広めず、出所と例外を添えて伝えると、聞く人が考えを深められる発信になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N04,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、相続や家族の責任を整理する流れから、家の歴史を文化や土地の背景まで広げて学ぶ流れへ進みます。身内の記憶だけで結論を出さず、記録や異なる立場も確かめることで、ルーツへの理解が豊かになります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N05,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,親密さや共同制作の境界を考えてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、作品や体験をより広い相手へ届ける方法を学ぶ流れへ変わります。公開の勢いだけで進めず、権利、翻訳、受け手の背景を調べると、表現の可能性を丁寧に広げられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N06,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、保険や引き継ぎなど実務的な支えを確認する段階から、制度や専門知識を体系的に学ぶ段階へ進みます。断片的な情報で不安を増やさず、相談先と適用条件を比較すると、日々に使える理解になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N07,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,二人で共有する責任を話してきた流れは、{event_date}に水星が乙女座から天秤座へ移ると、互いの信念や将来像を確かめる流れへ変わります。同じ結論を急がず、影響を受けた経験や学びたいことを聞き合うと、違いを含めた関係の方向を考えられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N08,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ることで、共同資源の隠れた条件を点検する段階から、その仕組みを法律、倫理、社会背景まで広げて考える段階へ進みます。個別事情を一般化しすぎず、専門家の見解や反対例も調べるほど、判断に厚みが出ます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N09,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,深く掘り下げてきた研究や個人的な問いは、水星が乙女座から天秤座へ移る{event_date}から、学びを体系化し、人と議論する段階へ進みます。結論を権威として示すのではなく、調査の過程と残る疑問を開くことで、理解をさらに更新できます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N10,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,機密や責任範囲を慎重に扱ってきた流れは、水星が乙女座から天秤座へ移る{event_date}から、専門性を学び直し、社会へどう説明するか考える方向へ移ります。肩書だけを増やさず、必要な資格、根拠、伝える対象を整理すると、仕事の視野が広がります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N11,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、仲間と資金や情報の扱いを決める段階から、異なる地域や分野の人と知識を交換する段階へ進みます。内輪の常識を前提にせず、背景と目的を説明し合うことで、活動の可能性を広く検討できます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S08_S09_N12,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,8,9,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,言葉にしにくい怖れや責任を見つめてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、読書や静かな学びを通じて意味を探す流れへ変わります。すぐに前向きな答えへまとめず、心に残る問いを記しておくと、経験を無理なく捉え直せます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N01,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ると、学びから自分の考えを育てる流れから、それを仕事上の姿勢や役割として示す流れへ進みます。立派に見せる言葉を選ぶより、何を大切に判断する人かを具体例で伝えると、自然な信頼につながります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N02,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,お金の制度や長期的な価値を学んできた流れは、水星が乙女座から天秤座へ移る{event_date}から、収入目標や仕事の対価を現実的に設計する方向へ移ります。理想額だけを掲げず、必要な技能、時間、経費を示すことで、役割に見合う条件を考えられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N03,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、知識を広く説明する段階から、仕事の方針や決定事項を明確に伝える段階へ変わります。背景を長く語るより、目的、担当、次の判断を簡潔にそろえると、周囲が動きやすい発信になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N04,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、家族史や土地の背景を学ぶ流れから、その理解を今の仕事や社会的責任へ生かす流れへ進みます。家庭の事情を隠して無理をせず、守りたい時間と担える役割を説明すると、生活に合う選択ができます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N05,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,作品や体験を広く届ける方法を学んできた流れは、水星が乙女座から天秤座へ移る{event_date}から、得意な表現を企画や実績として提示する流れへ変わります。注目だけを求めず、誰に何を提供し、どこまで仕上げるかを示すと、創作を仕事へつなげやすくなります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N06,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、制度や専門知識を学ぶ段階から、その知識を現場の基準や手順に反映する段階へ進みます。資格や理論を並べるだけでなく、確認方法と相談先を共有すると、仕事の質を支える実用的な指針になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N07,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,互いの信念や将来像を話してきた流れは、{event_date}に水星が乙女座から天秤座へ移ると、二人の関係を公的な役割や契約へどう反映するか考える流れへ変わります。周囲の期待で形を決めず、責任と決定権を確認することが対等な協力を支えます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N08,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ることで、法律や倫理まで広げて検討する段階から、専門情報を扱う立場として責任を示す段階へ進みます。詳しさを権威にせず、説明できる範囲、機密、判断を委ねる先を明確にすると、信頼を守れます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N09,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,研究や学びを体系化してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、資格、発表、指導など社会へ還元する形を選ぶ方向へ進みます。肩書を急いで得るより、どの相手に何を届けたいかを定めると、学びの次の目標が具体化します。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N10,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,専門性を学び直し、説明方法を考えてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、自分が担う役割と到達点を公に示す段階へ移ります。大きな約束を先にせず、現在できることと今後身につけることを分けて伝えると、進路を堅実に選べます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N11,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、異なる分野の人と知識を交換する段階から、組織や仲間の中で方針を提案する段階へ進みます。全体を代表する前に、誰の意見を確認し、どの目標を優先するかを共有すると、責任ある発言になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S09_S10_N12,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,9,10,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,静かな学びを通して経験の意味を探してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、表へ出す仕事の方針を裏側で練る流れへ変わります。まだ説明しきれない案は急いで公表せず、支援者と目的や影響を確かめることで、落ち着いて準備できます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N01,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ると、自分の役割や方針を示す流れから、同じ方向を目指せる仲間を探す流れへ進みます。肩書を先に印象づけるより、これから試したいことと協力してほしい点を話すほど、自分らしいつながりが生まれます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N02,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,収入目標や仕事の対価を設計してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、仲間と将来の資金計画や資源の使い方を考える方向へ移ります。期待だけで出資や分担を決めず、予算、用途、撤退条件を共有すると安心です。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N03,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、仕事の決定を明確に伝える段階から、複数の人の意見を集めて次の案を練る段階へ変わります。発言数の多さで合意とせず、論点と保留事項を記録すると、ネットワークの知恵を生かせます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N04,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、家庭と仕事の責任を調整する流れから、暮らしを支え合える人や地域とのつながりを育てる流れへ進みます。家の事情を抱え込まず、必要な助けと提供できることを話すと、無理のない支援関係になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N05,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,創作を企画や実績として示してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、仲間や受け手と次の作品を考える流れへ変わります。反応の数だけを追わず、どんな体験を一緒に作りたいかを問いかけることで、表現の未来を広げられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N06,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、現場の基準や手順を整える段階から、チーム全体が働きやすい仕組みを話し合う段階へ進みます。個人の工夫に頼らず、連絡経路、代替担当、休み方を共有すると、継続できる協力になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N07,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,公的な役割や契約について話してきた流れは、{event_date}に水星が乙女座から天秤座へ移ると、二人の協力をより大きな仲間や計画へつなぐ流れへ変わります。関係だけを閉じて守らず、共に参加したい場と外部への説明を相談すると可能性が広がります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N08,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ることで、専門情報を扱う責任を示す段階から、共同資金やデータを仲間とどう管理するか決める段階へ進みます。善意の共有で済ませず、承認手順、閲覧権、記録担当を定めることで信頼を保てます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N09,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,資格や発表を通じて学びを社会へ返してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、異なる専門を持つ人と将来の課題を考える方向へ移ります。自分の分野だけで答えを出さず、共通する問いと用語の違いを整理すると、新しい視点が育ちます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N10,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,自分の役割と到達点を公に示してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、組織の次の目標や担い手を仲間と考える段階へ変わります。一人で方向を決めず、引き継げる判断基準と参加の入口を共有すると、計画に持続性が生まれます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N11,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、組織の方針を提案する段階から、仲間それぞれの希望を未来の計画へ編み直す段階へ進みます。全員を同じ熱量にそろえず、参加方法と距離の取り方を複数用意すると、開かれた協働になります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S10_S11_N12,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,10,11,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,表へ出す仕事の方針を裏側で練ってきた流れは、水星が乙女座から天秤座へ移る{event_date}から、静かに支え合える人との連絡網を整える流れへ変わります。広く告知する前に、相談相手と秘密の範囲、助けを求める合図を決めておくと安心です。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N01,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,1,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ると、仲間の中で自分を表す流れから、人の期待を離れて考えを休ませる流れへ進みます。参加し続けることで存在を示そうとせず、一人で過ごした後に残る望みを確かめると、次の自分らしい選択が見えてきます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N02,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,2,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,仲間と将来の資金計画を話してきた流れは、水星が乙女座から天秤座へ移る{event_date}から、表に出ていない支出や不安を静かに点検する方向へ移ります。会費や継続契約を惰性で残さず、自分が安心を感じる使い方か確かめると整理しやすくなります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N03,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,3,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、多くの意見を集める段階から、連絡を減らして情報を整理する段階へ変わります。すべての会話へ返事をせず、必要な記録を残して考える時間を区切ることで、言葉の疲れを回復できます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N04,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,4,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、地域や仲間との支え合いを育てる流れから、家で心身を休め、家族だけで話す流れへ進みます。外の役割を持ち帰らず、静かに過ごしたい時間を伝えることで、暮らしの内側を整えられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N05,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,5,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,仲間や受け手と次の作品を考えてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、評価を離れて新しい発想を内側で温める流れへ変わります。公開予定を急いで決めず、遊びとして試す時間を守ると、まだ言葉にならない魅力を育てられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N06,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,6,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,水星が乙女座から天秤座へ移る{event_date}を境に、チームの働き方を話し合う段階から、見えにくい疲れや未処理の作業を静かに片づける段階へ進みます。周囲へ合わせて稼働を続けず、休む時間と後回しにする業務を共有すると回復しやすくなります。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N07,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,7,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,二人の協力を大きな計画へつないできた流れは、{event_date}に水星が乙女座から天秤座へ移ると、関係を外から離して振り返る流れへ変わります。次の約束を増やす前に、言えなかった気持ちと一人で考えたいことを伝えると、無理のない距離を取り戻せます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N08,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,8,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}に水星が乙女座から天秤座へ移ることで、仲間と資金やデータの管理を決める段階から、未解決の負担や秘密を非公開で整理する段階へ進みます。責任を曖昧なまま閉じず、返却、削除、保管の記録を確認すると、安心して区切りをつけられます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N09,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,9,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,異なる専門の人と将来の課題を考えてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、一人で読み返し、学びを自分の中へ定着させる方向へ移ります。新しい講座を増やすより、印象に残った問いをノートへまとめると、理解の空白が見えてきます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N10,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,10,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,組織の次の目標や担い手を考えてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、表に出ない調整や役割の終え方を見直す段階へ変わります。すぐ次の責任を引き受けず、未完了の説明と引き継ぎを静かに整えることが大切です。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N11,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,11,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,{event_date}、水星が乙女座から天秤座へ移ると、仲間の希望を未来の計画へまとめる段階から、自分がその場で何を感じていたか振り返る段階へ進みます。所属を保つために無理をせず、参加を休む期間や戻る条件を伝えると、つながりを穏やかに保てます。,100,1
2026_09_SIGN_MERCURY_VIRGO_LIBRA_S11_S12_N12,2026-09,35,MERCURY,sign_ingress,VIRGO,LIBRA,11,12,ANY,ANY,12,transit_calendar,MERCURY:sign_ingress:LIBRA,exact_day,静かな支援者との連絡網を整えてきた流れは、水星が乙女座から天秤座へ移る{event_date}から、外とのやり取りを閉じて深く休む流れへ変わります。相談先がある安心を持ちながら通知や予定を減らすことで、考えを手放し、次の始まりに備えられます。,100,1
